chapter	sentence	token id 	token	gold	prediction
wisteria02	233	1	is	O	O
wisteria02	233	2	carried	O	O
wisteria02	233	3	to	O	O
wisteria02	233	4	a	O	O
wisteria02	233	5	certain	O	O
wisteria02	233	6	door	O	O
wisteria02	233	7	","	O	O
wisteria02	233	8	which	O	O
wisteria02	233	9	forms	O	O
wisteria02	233	10	the	O	O
wisteria02	233	11	one	O	O
wisteria02	233	12	connection	O	O
wisteria02	233	13	.	O	O
wisteria02	234	0	Governess	O	O
wisteria02	234	1	and	O	O
wisteria02	234	2	children	O	O
wisteria02	234	3	hardly	O	O
wisteria02	234	4	go	O	O
wisteria02	234	5	out	O	O
wisteria02	234	6	at	O	O
wisteria02	234	7	all	O	O
wisteria02	234	8	","	O	O
wisteria02	234	9	except	O	O
wisteria02	234	10	into	O	O
wisteria02	234	11	the	O	O
wisteria02	234	12	garden	O	O
wisteria02	234	13	.	O	O
wisteria02	235	0	Henderson	O	O
wisteria02	235	1	never	B-NEG	B-NEG
wisteria02	235	2	by	O	O
wisteria02	235	3	any	O	O
wisteria02	235	4	chance	O	O
wisteria02	235	5	walks	O	O
wisteria02	235	6	alone	O	O
wisteria02	235	7	.	O	O
wisteria02	236	0	His	O	O
wisteria02	236	1	dark	O	O
wisteria02	236	2	secretary	O	O
wisteria02	236	3	is	O	O
wisteria02	236	4	like	O	O
wisteria02	236	5	his	O	O
wisteria02	236	6	shadow	O	O
wisteria02	236	7	.	O	O
wisteria02	237	0	The	O	O
wisteria02	237	1	gossip	O	O
wisteria02	237	2	among	O	O
wisteria02	237	3	the	O	O
wisteria02	237	4	servants	O	O
wisteria02	237	5	is	O	O
wisteria02	237	6	that	O	O
wisteria02	237	7	their	O	O
wisteria02	237	8	master	O	O
wisteria02	237	9	is	O	O
wisteria02	237	10	terribly	O	O
wisteria02	237	11	afraid	O	O
wisteria02	237	12	of	O	O
wisteria02	237	13	something	O	O
wisteria02	237	14	.	O	O
wisteria02	238	0	`	O	O
wisteria02	238	1	Sold	O	O
wisteria02	238	2	his	O	O
wisteria02	238	3	soul	O	O
wisteria02	238	4	to	O	O
wisteria02	238	5	the	O	O
wisteria02	238	6	devil	O	O
wisteria02	238	7	in	O	O
wisteria02	238	8	exchange	O	O
wisteria02	238	9	for	O	O
wisteria02	238	10	money	O	O
wisteria02	238	11	","	O	O
wisteria02	238	12	'	O	O
wisteria02	238	13	says	O	O
wisteria02	238	14	Warner	O	O
wisteria02	238	15	","	O	O
wisteria02	238	16	`	O	O
wisteria02	238	17	and	O	O
wisteria02	238	18	expects	O	O
wisteria02	238	19	his	O	O
wisteria02	238	20	creditor	O	O
wisteria02	238	21	to	O	O
wisteria02	238	22	come	O	O
wisteria02	238	23	up	O	O
wisteria02	238	24	and	O	O
wisteria02	238	25	claim	O	O
wisteria02	238	26	his	O	O
wisteria02	238	27	own	O	O
wisteria02	238	28	.	O	O
wisteria02	238	29	'	O	O
wisteria02	239	0	Where	O	O
wisteria02	239	1	they	O	O
wisteria02	239	2	came	O	O
wisteria02	239	3	from	O	O
wisteria02	239	4	","	O	O
wisteria02	239	5	or	O	O
wisteria02	239	6	who	O	O
wisteria02	239	7	they	O	O
wisteria02	239	8	are	O	O
wisteria02	239	9	","	O	O
wisteria02	239	10	nobody	B-NEG	O
wisteria02	239	11	has	O	O
wisteria02	239	12	an	O	O
wisteria02	239	13	idea	O	O
wisteria02	239	14	.	O	O
wisteria02	240	0	They	O	O
wisteria02	240	1	are	O	O
wisteria02	240	2	very	O	O
wisteria02	240	3	violent	O	O
wisteria02	240	4	.	O	O
wisteria02	241	0	Twice	O	O
wisteria02	241	1	Henderson	O	O
wisteria02	241	2	has	O	O
wisteria02	241	3	lashed	O	O
wisteria02	241	4	at	O	O
wisteria02	241	5	folk	O	O
wisteria02	241	6	with	O	O
wisteria02	241	7	his	O	O
wisteria02	241	8	dog-whip	O	O
wisteria02	241	9	","	O	O
wisteria02	241	10	and	O	O
wisteria02	241	11	only	O	O
wisteria02	241	12	his	O	O
wisteria02	241	13	long	O	O
wisteria02	241	14	purse	O	O
wisteria02	241	15	and	O	O
wisteria02	241	16	heavy	O	O
wisteria02	241	17	compensation	O	O
wisteria02	241	18	have	O	O
wisteria02	241	19	kept	O	O
wisteria02	241	20	him	O	O
wisteria02	241	21	out	O	O
wisteria02	241	22	of	O	O
wisteria02	241	23	the	O	O
wisteria02	241	24	courts	O	O
wisteria02	241	25	.	O	O
wisteria02	242	0	``	O	O
wisteria02	242	1	Well	O	O
wisteria02	242	2	","	O	O
wisteria02	242	3	now	O	O
wisteria02	242	4	","	O	O
wisteria02	242	5	Watson	O	O
wisteria02	242	6	","	O	O
wisteria02	242	7	let	O	O
wisteria02	242	8	us	O	O
wisteria02	242	9	judge	O	O
wisteria02	242	10	the	O	O
wisteria02	242	11	situation	O	O
wisteria02	242	12	by	O	O
wisteria02	242	13	this	O	O
wisteria02	242	14	new	O	O
wisteria02	242	15	information	O	O
wisteria02	242	16	.	O	O
wisteria02	243	0	We	O	O
wisteria02	243	1	may	O	O
wisteria02	243	2	take	O	O
wisteria02	243	3	it	O	O
wisteria02	243	4	that	O	O
wisteria02	243	5	the	O	O
wisteria02	243	6	letter	O	O
wisteria02	243	7	came	O	O
wisteria02	243	8	out	O	O
wisteria02	243	9	of	O	O
wisteria02	243	10	this	O	O
wisteria02	243	11	strange	O	O
wisteria02	243	12	household	O	O
wisteria02	243	13	and	O	O
wisteria02	243	14	was	O	O
wisteria02	243	15	an	O	O
wisteria02	243	16	invitation	O	O
wisteria02	243	17	to	O	O
wisteria02	243	18	Garcia	O	O
wisteria02	243	19	to	O	O
wisteria02	243	20	carry	O	O
wisteria02	243	21	out	O	O
wisteria02	243	22	some	O	O
wisteria02	243	23	attempt	O	O
wisteria02	243	24	which	O	O
wisteria02	243	25	had	O	O
wisteria02	243	26	already	O	O
wisteria02	243	27	been	O	O
wisteria02	243	28	planned	O	O
wisteria02	243	29	.	O	O
wisteria02	244	0	Who	O	O
wisteria02	244	1	wrote	O	O
wisteria02	244	2	the	O	O
wisteria02	244	3	note	O	O
wisteria02	244	4	?	O	O
wisteria02	245	0	It	O	O
wisteria02	245	1	was	O	O
wisteria02	245	2	someone	O	O
wisteria02	245	3	within	O	O
wisteria02	245	4	the	O	O
wisteria02	245	5	citadel	O	O
wisteria02	245	6	","	O	O
wisteria02	245	7	and	O	O
wisteria02	245	8	it	O	O
wisteria02	245	9	was	O	O
wisteria02	245	10	a	O	O
wisteria02	245	11	woman	O	O
wisteria02	245	12	.	O	O
wisteria02	246	0	Who	O	O
wisteria02	246	1	then	O	O
wisteria02	246	2	but	O	O
wisteria02	246	3	Miss	O	O
wisteria02	246	4	Burnet	O	O
wisteria02	246	5	","	O	O
wisteria02	246	6	the	O	O
wisteria02	246	7	governess	O	O
wisteria02	246	8	?	O	O
wisteria02	247	0	All	O	O
wisteria02	247	1	our	O	O
wisteria02	247	2	reasoning	O	O
wisteria02	247	3	seems	O	O
wisteria02	247	4	to	O	O
wisteria02	247	5	point	O	O
wisteria02	247	6	that	O	O
wisteria02	247	7	way	O	O
wisteria02	247	8	.	O	O
wisteria02	248	0	At	O	O
wisteria02	248	1	any	O	O
wisteria02	248	2	rate	O	O
wisteria02	248	3	","	O	O
wisteria02	248	4	we	O	O
wisteria02	248	5	may	O	O
wisteria02	248	6	take	O	O
wisteria02	248	7	it	O	O
wisteria02	248	8	as	O	O
wisteria02	248	9	a	O	O
wisteria02	248	10	hypothesis	O	O
wisteria02	248	11	and	O	O
wisteria02	248	12	see	O	O
wisteria02	248	13	what	O	O
wisteria02	248	14	consequences	O	O
wisteria02	248	15	it	O	O
wisteria02	248	16	would	O	O
wisteria02	248	17	entail	O	O
wisteria02	248	18	.	O	O
wisteria02	249	0	I	O	O
wisteria02	249	1	may	O	O
wisteria02	249	2	add	O	O
wisteria02	249	3	that	O	O
wisteria02	249	4	Miss	O	O
wisteria02	249	5	Burnet	O	O
wisteria02	249	6	's	O	O
wisteria02	249	7	age	O	O
wisteria02	249	8	and	O	O
wisteria02	249	9	character	O	O
wisteria02	249	10	make	O	O
wisteria02	249	11	it	O	O
wisteria02	249	12	certain	O	O
wisteria02	249	13	that	O	O
wisteria02	249	14	my	O	O
wisteria02	249	15	first	O	O
wisteria02	249	16	idea	O	O
wisteria02	249	17	that	O	O
wisteria02	249	18	there	O	O
wisteria02	249	19	might	O	O
wisteria02	249	20	be	O	O
wisteria02	249	21	a	O	O
wisteria02	249	22	love	O	O
wisteria02	249	23	interest	O	O
wisteria02	249	24	in	O	O
wisteria02	249	25	our	O	O
wisteria02	249	26	story	O	O
wisteria02	249	27	is	O	O
wisteria02	249	28	out	O	O
wisteria02	249	29	of	O	O
wisteria02	249	30	the	O	O
wisteria02	249	31	question	O	O
wisteria02	249	32	.	O	O
wisteria02	250	0	``	O	O
wisteria02	250	1	If	O	O
wisteria02	250	2	she	O	O
wisteria02	250	3	wrote	O	O
wisteria02	250	4	the	O	O
wisteria02	250	5	note	O	O
wisteria02	250	6	she	O	O
wisteria02	250	7	was	O	O
wisteria02	250	8	presumably	O	O
wisteria02	250	9	the	O	O
wisteria02	250	10	friend	O	O
wisteria02	250	11	and	O	O
wisteria02	250	12	confederate	O	O
wisteria02	250	13	of	O	O
wisteria02	250	14	Garcia	O	O
wisteria02	250	15	.	O	O
wisteria02	251	0	What	O	O
wisteria02	251	1	","	O	O
wisteria02	251	2	then	O	O
wisteria02	251	3	","	O	O
wisteria02	251	4	might	O	O
wisteria02	251	5	she	O	O
wisteria02	251	6	be	O	O
wisteria02	251	7	expected	O	O
wisteria02	251	8	to	O	O
wisteria02	251	9	do	O	O
wisteria02	251	10	if	O	O
wisteria02	251	11	she	O	O
wisteria02	251	12	heard	O	O
wisteria02	251	13	of	O	O
wisteria02	251	14	his	O	O
wisteria02	251	15	death	O	O
wisteria02	251	16	?	O	O
wisteria02	252	0	If	O	O
wisteria02	252	1	he	O	O
wisteria02	252	2	met	O	O
wisteria02	252	3	it	O	O
wisteria02	252	4	in	O	O
wisteria02	252	5	some	O	O
wisteria02	252	6	nefarious	O	O
wisteria02	252	7	enterprise	O	O
wisteria02	252	8	her	O	O
wisteria02	252	9	lips	O	O
wisteria02	252	10	might	O	O
wisteria02	252	11	be	O	O
wisteria02	252	12	sealed	O	O
wisteria02	252	13	.	O	O
wisteria02	253	0	Still	O	O
wisteria02	253	1	","	O	O
wisteria02	253	2	in	O	O
wisteria02	253	3	her	O	O
wisteria02	253	4	heart	O	O
wisteria02	253	5	","	O	O
wisteria02	253	6	she	O	O
wisteria02	253	7	must	O	O
wisteria02	253	8	retain	O	O
wisteria02	253	9	bitterness	O	O
wisteria02	253	10	and	O	O
wisteria02	253	11	hatred	O	O
wisteria02	253	12	against	O	O
wisteria02	253	13	those	O	O
wisteria02	253	14	who	O	O
wisteria02	253	15	had	O	O
wisteria02	253	16	killed	O	O
wisteria02	253	17	him	O	O
wisteria02	253	18	and	O	O
wisteria02	253	19	would	O	O
wisteria02	253	20	presumably	O	O
wisteria02	253	21	help	O	O
wisteria02	253	22	so	O	O
wisteria02	253	23	far	O	O
wisteria02	253	24	as	O	O
wisteria02	253	25	she	O	O
wisteria02	253	26	could	O	O
wisteria02	253	27	to	O	O
wisteria02	253	28	have	O	O
wisteria02	253	29	revenge	O	O
wisteria02	253	30	upon	O	O
wisteria02	253	31	them	O	O
wisteria02	253	32	.	O	O
wisteria02	254	0	Could	O	O
wisteria02	254	1	we	O	O
wisteria02	254	2	see	O	O
wisteria02	254	3	her	O	O
wisteria02	254	4	","	O	O
wisteria02	254	5	then	O	O
wisteria02	254	6	and	O	O
wisteria02	254	7	try	O	O
wisteria02	254	8	to	O	O
wisteria02	254	9	use	O	O
wisteria02	254	10	her	O	O
wisteria02	254	11	?	O	O
wisteria02	255	0	That	O	O
wisteria02	255	1	was	O	O
wisteria02	255	2	my	O	O
wisteria02	255	3	first	O	O
wisteria02	255	4	thought	O	O
wisteria02	255	5	.	O	O
wisteria02	256	0	But	O	O
wisteria02	256	1	now	O	O
wisteria02	256	2	we	O	O
wisteria02	256	3	come	O	O
wisteria02	256	4	to	O	O
wisteria02	256	5	a	O	O
wisteria02	256	6	sinister	O	O
wisteria02	256	7	fact	O	O
wisteria02	256	8	.	O	O
wisteria02	257	0	Miss	O	O
wisteria02	257	1	Burnet	O	O
wisteria02	257	2	has	O	O
wisteria02	257	3	not	B-NEG	B-NEG
wisteria02	257	4	been	O	O
wisteria02	257	5	seen	O	O
wisteria02	257	6	by	O	O
wisteria02	257	7	any	O	O
wisteria02	257	8	human	O	O
wisteria02	257	9	eye	O	O
wisteria02	257	10	since	O	O
wisteria02	257	11	the	O	O
wisteria02	257	12	night	O	O
wisteria02	257	13	of	O	O
wisteria02	257	14	the	O	O
wisteria02	257	15	murder	O	O
wisteria02	257	16	.	O	O
wisteria02	258	0	From	O	O
wisteria02	258	1	that	O	O
wisteria02	258	2	evening	O	O
wisteria02	258	3	she	O	O
wisteria02	258	4	has	O	O
wisteria02	258	5	utterly	O	O
wisteria02	258	6	vanished	O	O
wisteria02	258	7	.	O	O
wisteria02	259	0	Is	O	O
wisteria02	259	1	she	O	O
wisteria02	259	2	alive	O	O
wisteria02	259	3	?	O	O
wisteria02	260	0	Has	O	O
wisteria02	260	1	she	O	O
wisteria02	260	2	perhaps	O	O
wisteria02	260	3	met	O	O
wisteria02	260	4	her	O	O
wisteria02	260	5	end	O	O
wisteria02	260	6	on	O	O
wisteria02	260	7	the	O	O
wisteria02	260	8	same	O	O
wisteria02	260	9	night	O	O
wisteria02	260	10	as	O	O
wisteria02	260	11	the	O	O
wisteria02	260	12	friend	O	O
wisteria02	260	13	whom	O	O
wisteria02	260	14	she	O	O
wisteria02	260	15	had	O	O
wisteria02	260	16	summoned	O	O
wisteria02	260	17	?	O	O
wisteria02	261	0	Or	O	O
wisteria02	261	1	is	O	O
wisteria02	261	2	she	O	O
wisteria02	261	3	merely	O	O
wisteria02	261	4	a	O	O
wisteria02	261	5	prisoner	O	O
wisteria02	261	6	?	O	O
wisteria02	262	0	There	O	O
wisteria02	262	1	is	O	O
wisteria02	262	2	the	O	O
wisteria02	262	3	point	O	O
wisteria02	262	4	which	O	O
wisteria02	262	5	we	O	O
wisteria02	262	6	still	O	O
wisteria02	262	7	have	O	O
wisteria02	262	8	to	O	O
wisteria02	262	9	decide	O	O
wisteria02	262	10	.	O	O
wisteria02	263	0	``	O	O
wisteria02	263	1	You	O	O
wisteria02	263	2	will	O	O
wisteria02	263	3	appreciate	O	O
wisteria02	263	4	the	O	O
wisteria02	263	5	difficulty	O	O
wisteria02	263	6	of	O	O
wisteria02	263	7	the	O	O
wisteria02	263	8	situation	O	O
wisteria02	263	9	","	O	O
wisteria02	263	10	Watson	O	O
wisteria02	263	11	.	O	O
wisteria02	264	0	There	O	O
wisteria02	264	1	is	O	O
wisteria02	264	2	nothing	B-NEG	B-NEG
wisteria02	264	3	upon	O	O
wisteria02	264	4	which	O	O
wisteria02	264	5	we	O	O
wisteria02	264	6	can	O	O
wisteria02	264	7	apply	O	O
wisteria02	264	8	for	O	O
wisteria02	264	9	a	O	O
wisteria02	264	10	warrant	O	O
wisteria02	264	11	.	O	O
wisteria02	265	0	Our	O	O
wisteria02	265	1	whole	O	O
wisteria02	265	2	scheme	O	O
wisteria02	265	3	might	O	O
wisteria02	265	4	seem	O	O
wisteria02	265	5	fantastic	O	O
wisteria02	265	6	if	O	O
wisteria02	265	7	laid	O	O
wisteria02	265	8	before	O	O
wisteria02	265	9	a	O	O
wisteria02	265	10	magistrate	O	O
wisteria02	265	11	.	O	O
wisteria02	266	0	The	O	O
wisteria02	266	1	woman	O	O
wisteria02	266	2	's	O	O
wisteria02	266	3	disappearance	O	O
wisteria02	266	4	counts	O	O
wisteria02	266	5	for	O	O
wisteria02	266	6	nothing	B-NEG	B-NEG
wisteria02	266	7	","	O	O
wisteria02	266	8	since	O	O
wisteria02	266	9	in	O	O
wisteria02	266	10	that	O	O
wisteria02	266	11	extraordinary	O	O
wisteria02	266	12	household	O	O
wisteria02	266	13	any	O	O
wisteria02	266	14	member	O	O
wisteria02	266	15	of	O	O
wisteria02	266	16	it	O	O
wisteria02	266	17	might	O	O
wisteria02	266	18	be	O	O
wisteria02	266	19	invisible	B-NEG	O
wisteria02	266	20	for	O	O
wisteria02	266	21	a	O	O
wisteria02	266	22	week	O	O
wisteria02	266	23	.	O	O
wisteria02	267	0	And	O	O
wisteria02	267	1	yet	O	O
wisteria02	267	2	she	O	O
wisteria02	267	3	may	O	O
wisteria02	267	4	at	O	O
wisteria02	267	5	the	O	O
wisteria02	267	6	present	O	O
wisteria02	267	7	moment	O	O
wisteria02	267	8	be	O	O
wisteria02	267	9	in	O	O
wisteria02	267	10	danger	O	O
wisteria02	267	11	of	O	O
wisteria02	267	12	her	O	O
wisteria02	267	13	life	O	O
wisteria02	267	14	.	O	O
wisteria02	268	0	All	O	O
wisteria02	268	1	I	O	O
wisteria02	268	2	can	O	O
wisteria02	268	3	do	O	O
wisteria02	268	4	is	O	O
wisteria02	268	5	to	O	O
wisteria02	268	6	watch	O	O
wisteria02	268	7	the	O	O
wisteria02	268	8	house	O	O
wisteria02	268	9	and	O	O
wisteria02	268	10	leave	O	O
wisteria02	268	11	my	O	O
wisteria02	268	12	agent	O	O
wisteria02	268	13	","	O	O
wisteria02	268	14	Warner	O	O
wisteria02	268	15	","	O	O
wisteria02	268	16	on	O	O
wisteria02	268	17	guard	O	O
wisteria02	268	18	at	O	O
wisteria02	268	19	the	O	O
wisteria02	268	20	gates	O	O
wisteria02	268	21	.	O	O
wisteria02	269	0	We	O	O
wisteria02	269	1	ca	O	O
wisteria02	269	2	n't	B-NEG	B-NEG
wisteria02	269	3	let	O	O
wisteria02	269	4	such	O	O
wisteria02	269	5	a	O	O
wisteria02	269	6	situation	O	O
wisteria02	269	7	continue	O	O
wisteria02	269	8	.	O	O
wisteria02	270	0	If	O	O
wisteria02	270	1	the	O	O
wisteria02	270	2	law	O	O
wisteria02	270	3	can	O	O
wisteria02	270	4	do	O	O
wisteria02	270	5	nothing	B-NEG	B-NEG
wisteria02	270	6	we	O	O
wisteria02	270	7	must	O	O
wisteria02	270	8	take	O	O
wisteria02	270	9	the	O	O
wisteria02	270	10	risk	O	O
wisteria02	270	11	ourselves	O	O
wisteria02	270	12	.	O	O
wisteria02	270	13	''	O	O
wisteria02	271	0	``	O	O
wisteria02	271	1	What	O	O
wisteria02	271	2	do	O	O
wisteria02	271	3	you	O	O
wisteria02	271	4	suggest	O	O
wisteria02	271	5	?	O	O
wisteria02	271	6	''	O	O
wisteria02	272	0	``	O	O
wisteria02	272	1	I	O	O
wisteria02	272	2	know	O	O
wisteria02	272	3	which	O	O
wisteria02	272	4	is	O	O
wisteria02	272	5	her	O	O
wisteria02	272	6	room	O	O
wisteria02	272	7	.	O	O
wisteria02	273	0	It	O	O
wisteria02	273	1	is	O	O
wisteria02	273	2	accessible	O	O
wisteria02	273	3	from	O	O
wisteria02	273	4	the	O	O
wisteria02	273	5	top	O	O
wisteria02	273	6	of	O	O
wisteria02	273	7	an	O	O
wisteria02	273	8	outhouse	O	O
wisteria02	273	9	.	O	O
wisteria02	274	0	My	O	O
wisteria02	274	1	suggestion	O	O
wisteria02	274	2	is	O	O
wisteria02	274	3	that	O	O
wisteria02	274	4	you	O	O
wisteria02	274	5	and	O	O
wisteria02	274	6	I	O	O
wisteria02	274	7	go	O	O
wisteria02	274	8	to-night	O	O
wisteria02	274	9	and	O	O
wisteria02	274	10	see	O	O
wisteria02	274	11	if	O	O
wisteria02	274	12	we	O	O
wisteria02	274	13	can	O	O
wisteria02	274	14	strike	O	O
wisteria02	274	15	at	O	O
wisteria02	274	16	the	O	O
wisteria02	274	17	very	O	O
wisteria02	274	18	heart	O	O
wisteria02	274	19	of	O	O
wisteria02	274	20	the	O	O
wisteria02	274	21	mystery	O	O
wisteria02	274	22	.	O	O
wisteria02	274	23	''	O	O
wisteria02	275	0	It	O	O
wisteria02	275	1	was	O	O
wisteria02	275	2	not	B-NEG	B-NEG
wisteria02	275	3	","	O	O
wisteria02	275	4	I	O	O
wisteria02	275	5	must	O	O
wisteria02	275	6	confess	O	O
wisteria02	275	7	","	O	O
wisteria02	275	8	a	O	O
wisteria02	275	9	very	O	O
wisteria02	275	10	alluring	O	O
wisteria02	275	11	prospect	O	O
wisteria02	275	12	.	O	O
wisteria02	276	0	The	O	O
wisteria02	276	1	old	O	O
wisteria02	276	2	house	O	O
wisteria02	276	3	with	O	O
wisteria02	276	4	its	O	O
wisteria02	276	5	atmosphere	O	O
wisteria02	276	6	of	O	O
wisteria02	276	7	murder	O	O
wisteria02	276	8	","	O	O
wisteria02	276	9	the	O	O
wisteria02	276	10	singular	O	O
wisteria02	276	11	and	O	O
wisteria02	276	12	formidable	O	O
wisteria02	276	13	inhabitants	O	O
wisteria02	276	14	","	O	O
wisteria02	276	15	the	O	O
wisteria02	276	16	unknown	B-NEG	O
wisteria02	276	17	dangers	O	O
wisteria02	276	18	of	O	O
wisteria02	276	19	the	O	O
wisteria02	276	20	approach	O	O
wisteria02	276	21	","	O	O
wisteria02	276	22	and	O	O
wisteria02	276	23	the	O	O
wisteria02	276	24	fact	O	O
wisteria02	276	25	that	O	O
wisteria02	276	26	we	O	O
wisteria02	276	27	were	O	O
wisteria02	276	28	putting	O	O
wisteria02	276	29	ourselves	O	O
wisteria02	276	30	legally	O	O
wisteria02	276	31	in	O	O
wisteria02	276	32	a	O	O
wisteria02	276	33	FALSE	O	O
wisteria02	276	34	position	O	O
wisteria02	276	35	all	O	O
wisteria02	276	36	combined	O	O
wisteria02	276	37	to	O	O
wisteria02	276	38	damp	O	O
wisteria02	276	39	my	O	O
wisteria02	276	40	ardour	O	O
wisteria02	276	41	.	O	O
wisteria02	277	0	But	O	O
wisteria02	277	1	there	O	O
wisteria02	277	2	was	O	O
wisteria02	277	3	something	O	O
wisteria02	277	4	in	O	O
wisteria02	277	5	the	O	O
wisteria02	277	6	ice-cold	O	O
wisteria02	277	7	reasoning	O	O
wisteria02	277	8	of	O	O
wisteria02	277	9	Holmes	O	O
wisteria02	277	10	which	O	O
wisteria02	277	11	made	O	O
wisteria02	277	12	it	O	O
wisteria02	277	13	impossible	B-NEG	B-NEG
wisteria02	277	14	to	O	O
wisteria02	277	15	shrink	O	O
wisteria02	277	16	from	O	O
wisteria02	277	17	any	O	O
wisteria02	277	18	adventure	O	O
wisteria02	277	19	which	O	O
wisteria02	277	20	he	O	O
wisteria02	277	21	might	O	O
wisteria02	277	22	recommend	O	O
wisteria02	277	23	.	O	O
wisteria02	278	0	One	O	O
wisteria02	278	1	knew	O	O
wisteria02	278	2	that	O	O
wisteria02	278	3	thus	O	O
wisteria02	278	4	","	O	O
wisteria02	278	5	and	O	O
wisteria02	278	6	only	O	O
wisteria02	278	7	thus	O	O
wisteria02	278	8	","	O	O
wisteria02	278	9	could	O	O
wisteria02	278	10	a	O	O
wisteria02	278	11	solution	O	O
wisteria02	278	12	be	O	O
wisteria02	278	13	found	O	O
wisteria02	278	14	.	O	O
wisteria02	279	0	I	O	O
wisteria02	279	1	clasped	O	O
wisteria02	279	2	his	O	O
wisteria02	279	3	hand	O	O
wisteria02	279	4	in	O	O
wisteria02	279	5	silence	O	O
wisteria02	279	6	","	O	O
wisteria02	279	7	and	O	O
wisteria02	279	8	the	O	O
wisteria02	279	9	die	O	O
wisteria02	279	10	was	O	O
wisteria02	279	11	cast	O	O
wisteria02	279	12	.	O	O
wisteria02	280	0	But	O	O
wisteria02	280	1	it	O	O
wisteria02	280	2	was	O	O
wisteria02	280	3	not	B-NEG	B-NEG
wisteria02	280	4	destined	O	O
wisteria02	280	5	that	O	O
wisteria02	280	6	our	O	O
wisteria02	280	7	investigation	O	O
wisteria02	280	8	should	O	O
wisteria02	280	9	have	O	O
wisteria02	280	10	so	O	O
wisteria02	280	11	adventurous	O	O
wisteria02	280	12	an	O	O
wisteria02	280	13	ending	O	O
wisteria02	280	14	.	O	O
wisteria02	281	0	It	O	O
wisteria02	281	1	was	O	O
wisteria02	281	2	about	O	O
wisteria02	281	3	five	O	O
wisteria02	281	4	o'clock	O	O
wisteria02	281	5	","	O	O
wisteria02	281	6	and	O	O
wisteria02	281	7	the	O	O
wisteria02	281	8	shadows	O	O
wisteria02	281	9	of	O	O
wisteria02	281	10	the	O	O
wisteria02	281	11	March	O	O
wisteria02	281	12	evening	O	O
wisteria02	281	13	were	O	O
wisteria02	281	14	beginning	O	O
wisteria02	281	15	to	O	O
wisteria02	281	16	fall	O	O
wisteria02	281	17	","	O	O
wisteria02	281	18	when	O	O
wisteria02	281	19	an	O	O
wisteria02	281	20	excited	O	O
wisteria02	281	21	rustic	O	O
wisteria02	281	22	rushed	O	O
wisteria02	281	23	into	O	O
wisteria02	281	24	our	O	O
wisteria02	281	25	room	O	O
wisteria02	281	26	.	O	O
wisteria02	282	0	``	O	O
wisteria02	282	1	They	O	O
wisteria02	282	2	've	O	O
wisteria02	282	3	gone	O	O
wisteria02	282	4	","	O	O
wisteria02	282	5	Mr.	O	O
wisteria02	282	6	Holmes	O	O
wisteria02	282	7	.	O	O
wisteria02	283	0	They	O	O
wisteria02	283	1	went	O	O
wisteria02	283	2	by	O	O
wisteria02	283	3	the	O	O
wisteria02	283	4	last	O	O
wisteria02	283	5	train	O	O
wisteria02	283	6	.	O	O
wisteria02	284	0	The	O	O
wisteria02	284	1	lady	O	O
wisteria02	284	2	broke	O	O
wisteria02	284	3	away	O	O
wisteria02	284	4	","	O	O
wisteria02	284	5	and	O	O
wisteria02	284	6	I	O	O
wisteria02	284	7	've	O	O
wisteria02	284	8	got	O	O
wisteria02	284	9	her	O	O
wisteria02	284	10	in	O	O
wisteria02	284	11	a	O	O
wisteria02	284	12	cab	O	O
wisteria02	284	13	downstairs	O	O
wisteria02	284	14	.	O	O
wisteria02	284	15	''	O	O
wisteria02	285	0	``	O	O
wisteria02	285	1	Excellent	O	O
wisteria02	285	2	","	O	O
wisteria02	285	3	Warner	O	O
wisteria02	285	4	!	O	O
wisteria02	285	5	''	O	O
wisteria02	285	6	cried	O	O
wisteria02	285	7	Holmes	O	O
wisteria02	285	8	","	O	O
wisteria02	285	9	springing	O	O
wisteria02	285	10	to	O	O
wisteria02	285	11	his	O	O
wisteria02	285	12	feet	O	O
wisteria02	285	13	.	O	O
wisteria02	286	0	``	O	O
wisteria02	286	1	Watson	O	O
wisteria02	286	2	","	O	O
wisteria02	286	3	the	O	O
wisteria02	286	4	gaps	O	O
wisteria02	286	5	are	O	O
wisteria02	286	6	closing	O	O
wisteria02	286	7	rapidly	O	O
wisteria02	286	8	.	O	O
wisteria02	286	9	''	O	O
wisteria02	287	0	In	O	O
wisteria02	287	1	the	O	O
wisteria02	287	2	cab	O	O
wisteria02	287	3	was	O	O
wisteria02	287	4	a	O	O
wisteria02	287	5	woman	O	O
wisteria02	287	6	","	O	O
wisteria02	287	7	half-collapsed	O	O
wisteria02	287	8	from	O	O
wisteria02	287	9	nervous	O	O
wisteria02	287	10	exhaustion	O	O
wisteria02	287	11	.	O	O
wisteria02	288	0	She	O	O
wisteria02	288	1	bore	O	O
wisteria02	288	2	upon	O	O
wisteria02	288	3	her	O	O
wisteria02	288	4	aquiline	O	O
wisteria02	288	5	and	O	O
wisteria02	288	6	emaciated	O	O
wisteria02	288	7	face	O	O
wisteria02	288	8	the	O	O
wisteria02	288	9	traces	O	O
wisteria02	288	10	of	O	O
wisteria02	288	11	some	O	O
wisteria02	288	12	recent	O	O
wisteria02	288	13	tragedy	O	O
wisteria02	288	14	.	O	O
wisteria02	289	0	Her	O	O
wisteria02	289	1	head	O	O
